product_id,product_name,top_category,leaf_category,discounted_price,actual_price,discount_percentage,discount_amount,avg_rating_catalog,rating_count_catalog,embedded_user_count,embedded_review_count,review_content_length,est_gmv_proxy
B07JPX9CR7,"Dell WM118 Wireless Mouse, 2.4 Ghz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, Pc/Mac/Laptop - Black.",Computers&Accessories,Mice,569.0,1299.0,0.56,730.0,4.4,9275.0,8,8,872,5277475.0
B07JQKQ91F,"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)",Electronics,In-Ear,499.0,999.0,0.5,500.0,3.9,92995.0,8,8,2077,46404505.0
B07JW1Y6XV,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipad (3 FT Pack of 1, Black)",Computers&Accessories,USBCables,399.0,1099.0,0.64,700.0,4.2,24269.0,8,8,483,9683331.0
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,USBCables,399.0,1099.0,0.64,700.0,4.2,24270.0,8,8,459,9683730.0
B07JZSG42Y,Borosil Prime Grill Sandwich Maker (Grey),Home&Kitchen,SandwichMakers,1928.0,2590.0,0.26,662.0,4.0,2377.0,8,8,1471,4582856.0
B07K19NYZ8,Usha Hc 812 T Thermo Fan Room Heater,Home&Kitchen,FanHeaters,2320.0,3290.0,0.29,970.0,3.8,195.0,8,8,171,452400.0
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&Kitchen,ImmersionRods,640.0,1020.0,0.37,380.0,4.1,5059.0,8,8,597,3237760.0
B07KCMR8D6,Classmate Octane Neon- Blue Gel Pens(Pack of 5)|Smooth Writing Pen|Attractive body colour for Boys & Girls|Waterproof ink for smudge free writing|Preferred by Students for Exam|Study at home essential,OfficeProducts,GelInkRollerballPens,50.0,50.0,0.0,0.0,4.3,5792.0,8,8,312,289600.0
B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home&Kitchen,MiniFoodProcessors&Choppers,1599.0,1999.0,0.2,400.0,4.4,1558.0,8,8,878,2491242.0
B07KNM95JK,"Foxin FTC 12A / Q2612A Black Laser Toner Cartridge Compatible with Laserjet 1020,M1005,1018,1010,1012,1015,1020 Plus,1022,3015,3020,3030,3050, 3050Z, 3052,3055 (Black)",Computers&Accessories,TonerCartridges,598.0,1150.0,0.48,552.0,4.1,2535.0,8,8,184,1515930.0
B07KR5P3YD,Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI - JUDWAA 750,Computers&Accessories,Keyboard&MouseSets,448.0,699.0,0.36,251.0,3.9,17348.0,8,8,603,7771904.0
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers&Accessories,WirelessUSBAdapters,999.0,1599.0,0.38,600.0,4.3,12093.0,8,8,964,12080907.0
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Electronics,OpticalCables,1089.0,1600.0,0.32,511.0,4.0,3565.0,8,8,1446,3882285.0
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",Electronics,HDMICables,219.0,700.0,0.69,481.0,4.4,426973.0,8,8,901,93507087.0
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),Electronics,In-Ear,449.0,1290.0,0.65,841.0,4.1,91770.0,8,8,5668,41204730.0
B07L1N3TJX,"Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatible with MB Air 13” & MB Air 11” (14.5 V, 3.1 A) Connector: MG2 (T Tip Connector)",Computers&Accessories,LaptopChargers&PowerSupplies,1699.0,3499.0,0.51,1800.0,3.6,7689.0,8,8,1890,13063611.0
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics,MultimediaSpeakerSystems,499.0,799.0,0.38,300.0,3.9,6742.0,8,8,558,3364258.0
B07L5L4GTB,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,Computers&Accessories,InkjetInkCartridges,309.0,404.0,0.24,95.0,4.4,8614.0,8,8,990,2661726.0
B07L8KNP5F,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",Electronics,On-Ear,599.0,1399.0,0.57,800.0,3.8,60026.0,8,8,3866,35955574.0
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers&Accessories,Mice,149.0,249.0,0.4,100.0,4.0,5057.0,8,8,668,753493.0
B07LDN9Q2P,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)",Home&Kitchen,DryIrons,889.0,1295.0,0.31,406.0,4.3,6400.0,8,8,125,5689600.0
B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)",Home&Kitchen,DryIrons,849.0,1190.0,0.29,341.0,4.2,4184.0,8,8,398,3552216.0
B07LFQLKFZ,Parker Moments Vector Timecheck Gold Trim Roller Ball Pen (Black),OfficeProducts,LiquidInkRollerballPens,420.0,420.0,0.0,0.0,4.2,1926.0,8,8,508,808920.0
B07LFWP97N,"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 14.1 Inch Laptop for Men & Women, Padded Laptop Compartment, Premium Zipper Closure, Water Repellent Nylon Fabric, Grey",Computers&Accessories,LaptopSleeves&Slipcases,269.0,1099.0,0.76,830.0,4.1,1092.0,8,8,789,293748.0
B07LG59NPV,"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra Bass (Black)",Electronics,In-Ear,899.0,4499.0,0.8,3600.0,3.8,103052.0,8,8,14699,92643748.0
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home&Kitchen,ImmersionRods,335.0,510.0,0.34,175.0,3.8,3195.0,8,8,302,1070325.0
B07LGT55SJ,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories,USBCables,399.0,1099.0,0.64,700.0,4.2,24269.0,8,8,483,9683331.0
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers&Accessories,WirelessUSBAdapters,1399.0,2499.0,0.44,1100.0,4.4,23169.0,8,8,1465,32413431.0
B07MDRGHWQ,VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Black),Electronics,StandardTelevisions,5699.0,11000.0,0.48,5301.0,4.2,4003.0,8,8,2230,22813097.0
B07MKFNHKG,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),Electronics,StandardTelevisions,6999.0,12999.0,0.46,6000.0,4.2,4003.0,8,8,2206,28016997.0
B07MKMFKPG,Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,Home&Kitchen,MixerGrinders,6999.0,10590.0,0.34,3591.0,4.4,11499.0,8,8,7533,80481501.0
B07MP21WJD,"Lint Roller with 40 Paper Sheets, 22 x 5 cm (Grey)",Home&Kitchen,LintShavers,245.0,299.0,0.18,54.0,4.1,1660.0,8,8,335,406700.0
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers&Accessories,Lapdesks,549.0,1999.0,0.73,1450.0,3.6,6422.0,8,8,603,3525678.0
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",Home&Kitchen,OvenToasterGrills,1699.0,1999.0,0.15,300.0,4.1,8873.0,8,8,1224,15075227.0
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Electronics,Tabletop&TravelTripods,799.0,3990.0,0.8,3191.0,4.3,27139.0,8,8,954,21684061.0
B07N8RQ6W7,Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics,Stands,134.0,699.0,0.81,565.0,4.1,16685.0,8,8,317,2235790.0
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",Electronics,BluetoothSpeakers,1799.0,4990.0,0.64,3191.0,4.2,41226.0,8,8,4949,74165574.0
B07NCKMXVZ,"StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes",Home&Kitchen,LintShavers,455.0,999.0,0.54,544.0,4.1,3578.0,8,8,921,1627990.0
B07NKNBTT3,"Pick Ur Needs® Lint Remover for Clothes High Range Rechargeable Lint Shaver for All Types of Clothes, Fabrics, Blanket with 1 Extra Blade Multicolor (Rechargeable)",Home&Kitchen,LintShavers,799.0,1230.0,0.35,431.0,4.1,2138.0,8,8,1022,1708262.0
B07NPBG1B4,"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)",Home&Kitchen,PedestalFans,1982.84,3300.0,0.4,1317.16,4.1,5873.0,8,8,545,11645219.32
B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue),Home&Kitchen,JuicerMixerGrinders,1199.0,1499.0,0.2,300.0,3.8,2206.0,8,8,414,2644994.0
B07NTKGW45,"SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",Computers&Accessories,HardDiskBags,397.0,899.0,0.56,502.0,4.0,3025.0,8,8,897,1200925.0
B07P1BR7L8,"Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 liter",Home&Kitchen,OvenToasterGrills,8599.0,8995.0,0.04,396.0,4.4,9734.0,8,8,563,83702666.0
B07P434WJY,"RC PRINT GI 790 Ink Refill for Canon G1000, G1010, G1100, G2000, G2002, G2010, G2012, G2100, G3000, G3010, G3012, G3100, G4000, G4010",Computers&Accessories,InkjetInkRefills&Kits,549.0,1999.0,0.73,1450.0,4.3,1367.0,8,8,789,750483.0
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories,WirelessUSBAdapters,1199.0,2199.0,0.45,1000.0,4.4,24780.0,8,8,3226,29711220.0
B07PFJ5VQD,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,Computers&Accessories,USBCables,159.0,595.0,0.73,436.0,4.3,14184.0,8,8,572,2255256.0
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,Electronics,OTGAdapters,139.0,495.0,0.72,356.0,4.3,14185.0,8,8,548,1971715.0
B07PLHTTB4,Zodo 8. 5 inch LCD E-Writer Electronic Writing Pad/Tablet Drawing Board (Paperless Memo Digital Tablet),Computers&Accessories,GraphicTablets,100.0,499.0,0.8,399.0,3.5,9638.0,8,8,298,963800.0
B07PR1CL3S,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)",Electronics,On-Ear,1220.0,3990.0,0.69,2770.0,4.1,107151.0,8,8,975,130724220.0
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen,DigitalKitchenScales,295.0,599.0,0.51,304.0,4.0,1644.0,8,8,376,484980.0
B07Q4QV1DL,"ELV Aluminum Adjustable Mobile Phone Foldable Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Black)",Electronics,Stands,269.0,1499.0,0.82,1230.0,4.5,28978.0,8,8,447,7795082.0
B07Q7561HD,Eveready 1015 Carbon Zinc AA Battery - 10 Pieces,Electronics,DisposableBatteries,149.0,180.0,0.17,31.0,4.4,644.0,8,8,215,95956.0
B07QCWY5XV,"Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote,3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google More,Black",Electronics,SelfieSticks,599.0,1399.0,0.57,800.0,4.1,14560.0,8,8,1138,8721440.0
B07QDSN9V6,INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug,Home&Kitchen,ElectricKettles,699.0,1595.0,0.56,896.0,4.1,8090.0,8,8,589,5654910.0
B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,Home&Kitchen,HandBlenders,1499.0,2100.0,0.29,601.0,4.1,6355.0,8,8,834,9526145.0
B07QMRHWJD,"SWAPKART Portable Flexible Adjustable Eye Protection USB LED Desk Light Table Lamp for Reading, Working on PC, Laptop, Power Bank, Bedroom ( Multicolour )",Computers&Accessories,Lamps,298.0,999.0,0.7,701.0,4.3,1552.0,8,8,1048,462496.0
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)",Electronics,In-Ear,399.0,1290.0,0.69,891.0,4.2,206.0,8,8,592,82194.0
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,ColdPressJuicers,12609.0,23999.0,0.47,11390.0,4.4,2288.0,8,8,442,28849392.0
B07R99NBVB,"Gizga Essentials Cable Organiser, Cord Management System for PC, TV, Home Theater, Speaker & Cables, Reusable Cable Organizer for Desk, WFH Accessories, Organizer Tape Roll, Reusable Cable Ties Strap",HomeImprovement,CordManagement,249.0,599.0,0.58,350.0,4.5,5985.0,8,8,1617,1490265.0
B07RCGTZ4M,"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet & Dry Stainless Steel Vacuum Cleaner with Blower Function and Washable Dust Bag",Home&Kitchen,Wet-DryVacuums,6236.0,9999.0,0.38,3763.0,4.1,3552.0,8,8,2407,22150272.0
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics,PowerBanks,1799.0,2499.0,0.28,700.0,4.1,18678.0,8,8,7210,33601722.0
B07RX14W1Q,"Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord, 1.8 Meter, Dark Grey",Electronics,HDMICables,499.0,900.0,0.45,401.0,4.4,2165.0,8,8,581,1080335.0
B07RX42D3D,Tosaa T2STSR Sandwich Gas Toaster Regular (Black),Home&Kitchen,SandwichMakers,260.0,350.0,0.26,90.0,3.9,13127.0,8,8,387,3413020.0
B07RY2X9MP,"AmazonBasics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord (10-Foot, Dark Grey)",Electronics,HDMICables,609.0,1500.0,0.59,891.0,4.5,1029.0,8,8,566,626661.0
B07RZZ1QSW,SLOVIC® Tripod Mount Adapter| Tripod Mobile Holder|Tripod Phone Mount(Made in India)| Smartphone Clip Clipper 360 Degree for Taking Magic Video Shots & Pictures.,Electronics,Tabletop&TravelTripods,326.0,799.0,0.59,473.0,4.4,10773.0,8,8,840,3511998.0
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers&Accessories,MousePads,199.0,499.0,0.6,300.0,4.3,9998.0,8,8,211,1989602.0
B07S851WX5,"Prestige Sandwich Maker PGMFD 01, Black",Home&Kitchen,SandwichMakers,1299.0,1299.0,0.0,0.0,4.2,40106.0,8,8,1160,52097694.0
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home&Kitchen,DryIrons,717.0,1390.0,0.48,673.0,4.0,4867.0,8,8,334,3489639.0
B07S9S86BF,boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),Electronics,In-Ear,599.0,1490.0,0.6,891.0,4.1,161679.0,8,8,926,96845721.0
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,StickBallpointPens,120.0,120.0,0.0,0.0,4.1,4308.0,8,8,351,516960.0
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers&Accessories,PenDrives,519.0,1350.0,0.62,831.0,4.3,30058.0,8,8,1173,15600102.0
B07SLNG3LW,"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)",Home&Kitchen,Wet-DryVacuums,3859.0,10295.0,0.63,6436.0,3.9,8095.0,8,8,590,31238605.0
B07SPVMSC6,Bajaj Frore 1200 mm Ceiling Fan (Brown),Home&Kitchen,CeilingFans,1399.0,2660.0,0.47,1261.0,4.1,9349.0,8,8,719,13079251.0
B07SRM58TP,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)",Home&Kitchen,HandheldVacuums,1665.0,2099.0,0.21,434.0,4.0,14368.0,8,8,3621,23922720.0
B07SY4C3TD,HP GT 53 XL Cartridge Ink,Computers&Accessories,InkjetInkCartridges,596.0,723.0,0.18,127.0,4.4,3219.0,8,8,997,1918524.0
B07SYYVP69,"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",Home&Kitchen,ElectricKettles,809.0,1950.0,0.59,1141.0,3.9,710.0,8,8,426,574390.0
B07T4D9FNY,"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver with Black",Home&Kitchen,ElectricKettles,664.0,1490.0,0.55,826.0,4.0,2198.0,8,8,247,1459472.0
B07T5DKR5D,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Black)",Electronics,In-Ear,149.0,399.0,0.63,250.0,3.5,21764.0,8,8,1016,3242836.0
B07T9FV9YP,Redgear Cloak Wired RGB Wired Over Ear Gaming Headphones with Mic for PC,Computers&Accessories,Headsets,749.0,1799.0,0.58,1050.0,4.0,13199.0,8,8,2453,9886051.0
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,Home&Kitchen,StorageWaterHeaters,8699.0,16899.0,0.49,8200.0,4.2,3195.0,8,8,763,27793305.0
B07TCN5VR9,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),Electronics,In-Ear,329.0,999.0,0.67,670.0,3.9,77027.0,8,8,2622,25341883.0
B07TMCXRFV,"ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack",Computers&Accessories,ScreenProtectors,1234.0,1599.0,0.23,365.0,4.5,16680.0,8,8,1554,20583120.0
B07TR5HSR9,MemeHo® Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs/Engineered Wood with Cup Holder (Black),Computers&Accessories,Lapdesks,656.0,1499.0,0.56,843.0,4.3,25903.0,8,8,1405,16992368.0
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&Kitchen,MixerGrinders,1799.0,3299.0,0.45,1500.0,3.8,1846.0,8,8,734,3320954.0
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen,MixerGrinders,2237.81,3899.0,0.43,1661.19,3.9,11004.0,8,8,111,24624861.24
B07V5YF4ND,LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ],Electronics,RemoteControls,299.0,1199.0,0.75,900.0,3.5,466.0,8,8,289,139334.0
B07V82W5CN,"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black",Computers&Accessories,Keyboard&MouseSets,1349.0,2198.0,0.39,849.0,4.0,7113.0,8,8,834,9595437.0
B07VJ9ZTXS,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),Electronics,HDMICables,299.0,599.0,0.5,300.0,4.0,171.0,8,8,1512,51129.0
B07VNFP3C2,"Prestige 1.5 Litre Kettle 1500-watts, Red",Home&Kitchen,ElectricKettles,749.0,1245.0,0.4,496.0,3.9,31783.0,8,8,1129,23805467.0
B07VQGVL68,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home&Kitchen,DigitalKitchenScales,293.0,499.0,0.41,206.0,3.9,44994.0,8,8,432,13183242.0
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors",Electronics,HDMICables,637.0,1499.0,0.58,862.0,4.1,24.0,7,7,575,15288.0
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers&Accessories,ExternalHardDisks,5599.0,7350.0,0.24,1751.0,4.4,73005.0,8,8,2955,408754995.0
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,OfficeProducts,GelInkRollerballPens,250.0,250.0,0.0,0.0,4.2,2628.0,8,8,612,657000.0
B07VVXJ2P5,SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black),Electronics,TVWall&CeilingMounts,96.0,399.0,0.76,303.0,3.6,1796.0,8,8,462,172416.0
B07VX71FZP,"Amazon Brand - Solimo 2000/1000 Watts Room Heater with Adjustable Thermostat (ISI certified, White colour, Ideal for small to medium room/area)",Home&Kitchen,FanHeaters,1199.0,2000.0,0.4,801.0,4.0,18543.0,8,8,320,22233057.0
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home&Kitchen,StorageWaterHeaters,7799.0,12500.0,0.38,4701.0,4.0,5160.0,8,8,1884,40242840.0
B07VZYMQNZ,"Borosil Rio 1.5 L Electric Kettle, Stainless Steel Inner Body, Boil Water For Tea, Coffee, Soup, Silver",Home&Kitchen,ElectricKettles,1180.0,1440.0,0.18,260.0,4.2,1527.0,8,8,2093,1801860.0
B07W14CHV8,"CARECASE® Optical Bay 2nd Hard Drive Caddy, 9.5 mm CD/DVD Drive Slot for SSD and HDD",Computers&Accessories,Caddies,199.0,799.0,0.75,600.0,4.1,7333.0,8,8,843,1459267.0
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),Home&Kitchen,InstantWaterHeaters,1899.0,3790.0,0.5,1891.0,3.8,3842.0,8,8,424,7295958.0
B07W6VWZ8C,"Infinity (JBL Fuze Pint, Wireless Ultra Portable Mini Speaker with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support for Mobiles (Black)",Electronics,OutdoorSpeakers,899.0,1999.0,0.55,1100.0,4.1,30469.0,8,8,636,27391631.0
B07W7Z6DVL,"Infinity (JBL Fuze 100, Wireless Portable Bluetooth Speaker with Mic, Deep Bass, Dual Equalizer, IPX7 Waterproof, Rugged Fabric Design (Black)",Electronics,OutdoorSpeakers,1499.0,2999.0,0.5,1500.0,4.1,25262.0,8,8,462,37867738.0
B07W9KYT62,"TP-Link AC1200 Archer A6 Smart WiFi, 5GHz Gigabit Dual Band MU-MIMO Wireless Internet Router, Long Range Coverage by 4 Antennas, Qualcomm Chipset",Computers&Accessories,Routers,2499.0,3999.0,0.38,1500.0,4.4,12679.0,8,8,5780,31684821.0
B07WDK3ZS2,"iQOO Z6 Pro 5G by vivo (Legion Sky, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics,Smartphones,20999.0,29990.0,0.3,8991.0,4.3,9499.0,8,8,1495,199469501.0
B07WDK3ZS6,"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,Smartphones,15499.0,18999.0,0.18,3500.0,4.1,19252.0,8,8,1041,298386748.0
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",Electronics,Smartphones,28999.0,34999.0,0.17,6000.0,4.4,20311.0,2,2,8718,588998689.0
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,Smartphones,13999.0,19999.0,0.3,6000.0,4.1,19252.0,8,8,1041,269508748.0
B07WFPMGQQ,"iQOO Z6 Pro 5G by vivo (Legion Sky, 6GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics,Smartphones,19999.0,27990.0,0.29,7991.0,4.3,9499.0,8,8,1495,189970501.0
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics,AutomobileChargers,349.0,1299.0,0.73,950.0,4.0,14283.0,8,8,441,4984767.0
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,Smartphones,16499.0,20999.0,0.21,4500.0,4.0,21350.0,8,8,669,352253650.0
